bug,patch_name,tool,project,id,mutant-id,correct,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,cosine_distance,braycurtis_distanc},canberra_distance,chebyshev_distance,cityblock_distance,euclidean_distance,minkowski_distance,seuclidean_distanc,patchedFileNo,addLineNo,rmLineNo,insertIfFalse,updIfFalse,ifFalse,dupArgsInvocation,removeNullinCond,condLogicReduce,insertBooleanLiteral,insertNewConstLiteral,UpdateLiteral,wrapsLoop,wrapsTryCatch,wrapsIfElse,wrongMethodRef,constChange,unwrapIfElse,unwrapTryCatch,expArithMod,codeMove,expLogicExpand,condBlockOthersAdd,wrapsElse,wrapsMethod,wrongVarRef,condBlockRem,unwrapMethod,singleLine,missNullCheckP,missNullCheckN,condBlockExcAdd,notClassified,copyPaste,condBlockRetAdd,expLogicReduce,expLogicMod,wrapsIf,P4J_SRC_ABST_V_AF,P4J_SRC_ASSIGN_CONST_AF,P4J_SRC_ASSIGN_LHS_AF,P4J_SRC_ASSIGN_ZERO_AF,P4J_SRC_CALLEE_AF,P4J_SRC_CALL_ARGUMENT_AF,P4J_SRC_CHANGED_AF,P4J_SRC_DEREF_AF,P4J_SRC_FUNC_ARGUMENT_VF,P4J_SRC_GLOBAL_VARIABLE_VF,P4J_SRC_INDEX_AF,P4J_SRC_INSERT_CONTROL_RF,P4J_SRC_INSERT_GUARD_RF,P4J_SRC_INSERT_STMT_RF,P4J_SRC_LOCAL_VARIABLE_VF,P4J_SRC_MEMBER_ACCESS_AF,P4J_SRC_MEMBER_VF,P4J_SRC_MODIFIED_SIMILAR_VF,P4J_SRC_MODIFIED_VF,P4J_SRC_NONZERO_CONST_VF,P4J_SRC_OP_ADD_AF,P4J_SRC_OP_DIV_AF,P4J_SRC_OP_EQ_AF,P4J_SRC_OP_GE_AF,P4J_SRC_OP_GT_AF,P4J_SRC_OP_LE_AF,P4J_SRC_OP_LT_AF,P4J_SRC_OP_MOD_AF,P4J_SRC_OP_MUL_AF,P4J_SRC_OP_NE_AF,P4J_SRC_OP_SUB_AF,P4J_SRC_REMOVE_PARTIAL_IF,P4J_SRC_REMOVE_STMT,P4J_SRC_REMOVE_WHOLE_BLOCK,P4J_SRC_REMOVE_WHOLE_IF,P4J_SRC_REPLACE_COND_RF,P4J_SRC_REPLACE_STMT_RF,P4J_SRC_R_STMT_ASSIGN_AF,P4J_SRC_R_STMT_CALL_AF,P4J_SRC_R_STMT_COND_AF,P4J_SRC_R_STMT_CONTROL_AF,P4J_SRC_SIZE_LITERAL_VF,P4J_SRC_STMT_ASSIGN_AF,P4J_SRC_STMT_CALL_AF,P4J_SRC_STMT_COND_AF,P4J_SRC_STMT_CONTROL_AF,P4J_SRC_STMT_LABEL_AF,P4J_SRC_STMT_LOOP_AF,P4J_SRC_STRING_LITERAL_VF,P4J_SRC_UOP_DEC_AF,P4J_SRC_UOP_INC_AF,P4J_SRC_ZERO_CONST_VF,P4J_FORMER_ABST_V_AF,P4J_FORMER_ASSIGN_CONST_AF,P4J_FORMER_ASSIGN_LHS_AF,P4J_FORMER_ASSIGN_ZERO_AF,P4J_FORMER_CALLEE_AF,P4J_FORMER_CALL_ARGUMENT_AF,P4J_FORMER_CHANGED_AF,P4J_FORMER_DEREF_AF,P4J_FORMER_FUNC_ARGUMENT_VF,P4J_FORMER_GLOBAL_VARIABLE_VF,P4J_FORMER_INDEX_AF,P4J_FORMER_INSERT_CONTROL_RF,P4J_FORMER_INSERT_GUARD_RF,P4J_FORMER_INSERT_STMT_RF,P4J_FORMER_LOCAL_VARIABLE_VF,P4J_FORMER_MEMBER_ACCESS_AF,P4J_FORMER_MEMBER_VF,P4J_FORMER_MODIFIED_SIMILAR_VF,P4J_FORMER_MODIFIED_VF,P4J_FORMER_NONZERO_CONST_VF,P4J_FORMER_OP_ADD_AF,P4J_FORMER_OP_DIV_AF,P4J_FORMER_OP_EQ_AF,P4J_FORMER_OP_GE_AF,P4J_FORMER_OP_GT_AF,P4J_FORMER_OP_LE_AF,P4J_FORMER_OP_LT_AF,P4J_FORMER_OP_MOD_AF,P4J_FORMER_OP_MUL_AF,P4J_FORMER_OP_NE_AF,P4J_FORMER_OP_SUB_AF,P4J_FORMER_REMOVE_PARTIAL_IF,P4J_FORMER_REMOVE_STMT,P4J_FORMER_REMOVE_WHOLE_BLOCK,P4J_FORMER_REMOVE_WHOLE_IF,P4J_FORMER_REPLACE_COND_RF,P4J_FORMER_REPLACE_STMT_RF,P4J_FORMER_R_STMT_ASSIGN_AF,P4J_FORMER_R_STMT_CALL_AF,P4J_FORMER_R_STMT_COND_AF,P4J_FORMER_R_STMT_CONTROL_AF,P4J_FORMER_SIZE_LITERAL_VF,P4J_FORMER_STMT_ASSIGN_AF,P4J_FORMER_STMT_CALL_AF,P4J_FORMER_STMT_COND_AF,P4J_FORMER_STMT_CONTROL_AF,P4J_FORMER_STMT_LABEL_AF,P4J_FORMER_STMT_LOOP_AF,P4J_FORMER_STRING_LITERAL_VF,P4J_FORMER_UOP_DEC_AF,P4J_FORMER_UOP_INC_AF,P4J_FORMER_ZERO_CONST_VF,P4J_LATER_ABST_V_AF,P4J_LATER_ASSIGN_CONST_AF,P4J_LATER_ASSIGN_LHS_AF,P4J_LATER_ASSIGN_ZERO_AF,P4J_LATER_CALLEE_AF,P4J_LATER_CALL_ARGUMENT_AF,P4J_LATER_CHANGED_AF,P4J_LATER_DEREF_AF,P4J_LATER_FUNC_ARGUMENT_VF,P4J_LATER_GLOBAL_VARIABLE_VF,P4J_LATER_INDEX_AF,P4J_LATER_INSERT_CONTROL_RF,P4J_LATER_INSERT_GUARD_RF,P4J_LATER_INSERT_STMT_RF,P4J_LATER_LOCAL_VARIABLE_VF,P4J_LATER_MEMBER_ACCESS_AF,P4J_LATER_MEMBER_VF,P4J_LATER_MODIFIED_SIMILAR_VF,P4J_LATER_MODIFIED_VF,P4J_LATER_NONZERO_CONST_VF,P4J_LATER_OP_ADD_AF,P4J_LATER_OP_DIV_AF,P4J_LATER_OP_EQ_AF,P4J_LATER_OP_GE_AF,P4J_LATER_OP_GT_AF,P4J_LATER_OP_LE_AF,P4J_LATER_OP_LT_AF,P4J_LATER_OP_MOD_AF,P4J_LATER_OP_MUL_AF,P4J_LATER_OP_NE_AF,P4J_LATER_OP_SUB_AF,P4J_LATER_REMOVE_PARTIAL_IF,P4J_LATER_REMOVE_STMT,P4J_LATER_REMOVE_WHOLE_BLOCK,P4J_LATER_REMOVE_WHOLE_IF,P4J_LATER_REPLACE_COND_RF,P4J_LATER_REPLACE_STMT_RF,P4J_LATER_R_STMT_ASSIGN_AF,P4J_LATER_R_STMT_CALL_AF,P4J_LATER_R_STMT_COND_AF,P4J_LATER_R_STMT_CONTROL_AF,P4J_LATER_SIZE_LITERAL_VF,P4J_LATER_STMT_ASSIGN_AF,P4J_LATER_STMT_CALL_AF,P4J_LATER_STMT_COND_AF,P4J_LATER_STMT_CONTROL_AF,P4J_LATER_STMT_LABEL_AF,P4J_LATER_STMT_LOOP_AF,P4J_LATER_STRING_LITERAL_VF,P4J_LATER_UOP_DEC_AF,P4J_LATER_UOP_INC_AF,P4J_LATER_ZERO_CONST_VF,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3,S14_TYPE_OF_FAULTY_STATEMENT_PARENT,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S3_TYPE_OF_FAULTY_STATEMENT,S4_Field_NOT_ASSIGNED,S4_Field_NOT_USED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.58.1,Math_SOFix_58_1,SOFix,Math,58,1,TRUE,0,5.234358507,0,3,0,0.234358507,0,2,1,0.288,1,0.666666667,1,0.72,1,0,[],[],[1],[1],2,0.008920789,0.073449889,18.64045097,0.492244184,18.31989861,2.229669809,2.229669809,22.29669724,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Method,0,0,0,0,0,0,0,Return,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.34.1,Math_SOFix_34_1,SOFix,Math,34,1,TRUE,4.017533389,2,3,0,0.017533389,0,1,2,0,0.666666667,0.333333333,0.666666667,0.75,1,0,1,[209],[209],[0.625],[0.9],1.525,0.018182814,0.096732785,18.46564567,0.639318585,19.38087463,2.417442083,2.417442083,24.17442082,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Method,1,0,0,0,0,0,0,Return,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.33.1,Math_SOFix_33_1,SOFix,Math,33,1,TRUE,4,1,2,1,0,0,2,0,0.5,1,0.5,1,1,1,1,1,[338],[338],[1.0],[0.865],1.865,0.011624873,0.07796332,15.97545751,0.645257473,20.33431816,2.529812813,2.529812813,25.29812762,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,LocalVariable,,,For,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.80.1,Math_SOFix_80_1,SOFix,Math,80,1,TRUE,7.047646734,0,7,0,0.047646734,0,0,0,0.909090909,1,1,1,1,1,0.909090909,1,[1135],[1135],[0.825],[0.9],1.725,0.009765208,0.068655905,17.78137689,0.653383374,20.38105774,2.562620163,2.562620163,25.62620157,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For,Return,,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.75.1,Math_SOFix_75_1,SOFix,Math,75,1,TRUE,2,0,1,0,0,0,1,0,0.5,1,0.5,1,1,1,1,1,[303],[303],[1.0],[0.923],1.923,0.007410705,0.064592512,15.02785949,0.627227783,19.53326607,2.361580849,2.361580849,23.61580778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Method,0,0,0,0,0,0,0,Return,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.70.1,Math_SOFix_70_1,SOFix,Math,70,1,TRUE,2.005063324,4,1,0,0.005063324,0,1,4,0.458823529,0.636363636,0.75,0.636363636,0.764705882,1,0.8,1,[72],[72],[0.75],[0.926],1.676,0.030453444,0.122471266,23.73500347,0.642545164,16.94039345,2.205377102,2.205377102,22.05377105,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Method,0,0,0,0,0,0,0,Return,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.85.1,Math_SOFix_85_1,SOFix,Math,85,1,TRUE,6.060663563,8.060663563,6,5,0.060663563,0.060663563,0,3,0.9,0.6,1,0.666666667,1,1,0.9,0,[198],[198],[0.556],[0.833],1.389,0.014915168,0.08979433,22.99543302,0.57181555,17.84727478,2.185818434,2.185818434,21.85818502,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Return,,,Do,LocalVariable,LocalVariable,Method,0,0,0,0,0,0,0,If,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.82.1,Math_SOFix_82_1,SOFix,Math,82,1,TRUE,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,[82],[82],[1.0],[0.96],1.96,0.025316,0.115389759,19.47203673,0.748395443,18.37711334,2.239214897,2.239214897,22.39214847,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,LocalVariable,LocalVariable,,For,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.2.1,Math_SOFix_2_1,SOFix,Math,2,1,TRUE,0,14.01291397,0,11,0,0.012913969,0,3,1,0.585034014,1,0.666666667,1,0.87755102,1,1,[],[],[1],[1],2,0.014109135,0.084906105,20.21723883,0.653546572,23.24751091,2.87340188,2.87340188,28.73401948,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Assignment,Assignment,If,If,0,0,0,0,0,0,0,If,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.5.1,Math_SOFix_5_1,SOFix,Math,5,1,TRUE,2,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,[305],[305],[1.0],[0.75],1.75,0.008638382,0.063497332,12.27128366,0.700151205,19.08875275,2.446117401,2.446117401,24.46117447,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,If,0,0,0,0,0,0,0,Return,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Time.19.1,Time_SOFix_19_1,SOFix,Time,19,1,TRUE,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,[900],[900],[1.0],[0.9],1.9,0.003611982,0.041992228,10.29667727,0.643854856,20.71389389,2.630494118,2.630494118,26.30494001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,If,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Lang.59.1,Lang_SOFix_59_1,SOFix,Lang,59,1,TRUE,2,0,1,0,0,0,1,0,0.549450549,1,0.714285714,1,1,1,0.769230769,1,[884],[884],[1.0],[0.919],1.919,0.005006671,0.048497054,12.73115177,0.641149461,16.47021103,2.144681692,2.144681692,21.44681698,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,If,0,0,0,0,0,0,0,Invocation,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Lang.51.1,Lang_SOFix_51_1,SOFix,Lang,51,1,TRUE,11.05532949,0,2,0,0.055329488,0,9,0,0,1,0.5,1,0,1,0.47037037,1,[682],[682],[0.833],[0.778],1.611,0.005812407,0.050743677,12.37644912,0.73748225,18.49481201,2.388572454,2.388572454,23.88572356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Return,,,If,If,,Method,0,0,0,0,0,0,0,Switch,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Lang.6.1,Lang_SOFix_6_1,SOFix,Lang,6,1,TRUE,2,0,1,0,0,0,1,0,0.681818182,1,0.75,1,1,1,0.909090909,1,[95],[95],[1.0],[0.889],1.889,0.034577131,0.132630266,26.27294504,0.71072346,22.35904121,2.777080536,2.777080536,27.77080468,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,For,0,0,0,0,0,0,0,OperatorAssignment,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Chart.11,Chart_FixMiner_11_1,FixMiner,Chart,11,0,TRUE,2,12,1,2,0,0,1,10,0.602150538,0.6,0.666666667,0.6,1,1,0.903225806,1,[274],[274],[1.0],[1.0],2,0.007827103,0.062118039,13.10484855,0.699880838,20.63282585,2.611800432,2.611800432,26.11800523,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,LocalVariable,LocalVariable,If,If,If,Method,1,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
