bug,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,tool,project,id,mutant-id,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,correct
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.58.1,0.0,5.2343585065112235,0,3,0.0,0.23435850651122359,0,2,1.0,0.288,1.0,0.6666666666666666,1.0,0.72,1.0,0.,SOFix,Math,58,1,[],[],[1],[1],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.34.1,4.017533389009463,2.0,3,0,0.01753338900946355,0.0,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,1.0,0.0,1.,SOFix,Math,34,1,[209],[209],[0.625],[0.9],1.525,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.33.1,4.0,1.0,2,1,0.0,0.0,2,0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.,SOFix,Math,33,1,[338],[338],[1.0],[0.865],1.865,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.80.1,7.0476467335142665,0.0,7,0,0.047646733514266626,0.0,0,0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.,SOFix,Math,80,1,[1135],[1135],[0.825],[0.9],1.725,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.75.1,2.0,0.0,1,0,0.0,0.0,1,0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.,SOFix,Math,75,1,[303],[303],[1.0],[0.923],1.923,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.70.1,2.005063323673818,4.0,1,0,0.005063323673817899,0.0,1,4,0.4588235294117647,0.6363636363636364,0.75,0.6363636363636364,0.7647058823529411,1.0,0.8,1.,SOFix,Math,70,1,[72],[72],[0.75],[0.926],1.676,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.85.1,6.060663563372276,8.060663563372277,6,5,0.06066356337227574,0.06066356337227574,0,3,0.9,0.6,1.0,0.6666666666666666,1.0,1.0,0.9,0.,SOFix,Math,85,1,[198],[198],[0.556],[0.833],1.389,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.82.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,SOFix,Math,82,1,[82],[82],[1.0],[0.96],1.96,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.2.1,0.0,14.012913969223039,0,11,0.0,0.012913969223039556,0,3,1.0,0.5850340136054422,1.0,0.6666666666666666,1.0,0.8775510204081632,1.0,1.,SOFix,Math,2,1,[],[],[1],[1],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Math.5.1,2.0,0.0,1,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.,SOFix,Math,5,1,[305],[305],[1.0],[0.75],1.75,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Time.19.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,SOFix,Time,19,1,[900],[900],[1.0],[0.9],1.9,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Lang.59.1,2.0,0.0,1,0,0.0,0.0,1,0,0.5494505494505495,1.0,0.7142857142857143,1.0,1.0,1.0,0.7692307692307693,1.,SOFix,Lang,59,1,[884],[884],[1.0],[0.919],1.919,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Lang.51.1,11.05532948764661,0.0,2,0,0.05532948764660972,0.0,9,0,0.0,1.0,0.5,1.0,0.0,1.0,0.4703703703703704,1.,SOFix,Lang,51,1,[682],[682],[0.833],[0.778],1.611,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.SOFix.Lang.6.1,2.0,0.0,1,0,0.0,0.0,1,0,0.6818181818181818,1.0,0.75,1.0,1.0,1.0,0.9090909090909091,1.,SOFix,Lang,6,1,[95],[95],[1.0],[0.889],1.889,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Chart.11,2.0,12.0,1,2,0.0,0.0,1,10,0.6021505376344085,0.6,0.6666666666666666,0.6,1.0,1.0,0.9032258064516129,1.,FixMiner,Chart,11,0,[274],[274],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Chart.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,FixMiner,Chart,1,0,[1797],[1797],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Chart.19,30.072618578288843,0.0,20,0,0.07261857828884288,0.0,10,0,0.2029596458464399,1.0,0.5652173913043478,1.0,0.6069651741293532,1.0,0.5916030534351145,1.,FixMiner,Chart,19,0,"[698, 973]","[698, 976]","[0.579, 0.632]","[0.552, 0.586]",1.174,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Chart.24,2.0,11.0,1,2,0.0,0.0,1,9,0.6666666666666666,0.5310701956271577,0.6666666666666666,0.5909090909090909,1.0,1.0,1.0,0.898734177215189,FixMiner,Chart,24,0,[125],[125],[1.0],[0.967],1.967,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Chart.4,13.066834558920895,0.0,8,0,0.06683455892089563,0.0,5,0,0.4534412955465587,1.0,0.6153846153846154,1.0,0.8076923076923077,1.0,0.9122807017543859,1.,FixMiner,Chart,4,0,"[4493, 4503]","[4493, 4504]","[0.619, 0.6]","[0.647, 0.583]",1.224,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.57,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,FixMiner,Math,57,0,[175],[175],[1.0],[0.946],1.946,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.34,4.017533389009463,0.0,3,0,0.01753338900946355,0.0,1,0,0.0,1.0,0.3333333333333333,1.0,0.75,1.0,0.0,1.,FixMiner,Math,34,0,[209],[209],[0.625],[0.9],1.525,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.75,2.0,0.0,1,0,0.0,0.0,1,0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.,FixMiner,Math,75,0,[303],[303],[1.0],[0.923],1.923,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.30,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,FixMiner,Math,30,0,[173],[173],[1.0],[0.889],1.889,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.79,2.0,7.0,2,0,0.0,0.0,0,7,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.,FixMiner,Math,79,0,[1624],[1624],[1.0],[0.704],1.704,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.70,2.005063323673818,0.0,1,0,0.005063323673817899,0.0,1,0,0.4588235294117647,1.0,0.75,1.0,0.7647058823529411,1.0,0.8,1.,FixMiner,Math,70,0,[72],[72],[0.826],[1.0],1.826,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.FixMiner.Math.22,2.0,0.0,1,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.,FixMiner,Math,22,0,[275],[275],[1.0],[0.8],1.8,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Chart.19,24.22088292832769,15.111362440643212,18,3,0.22088292832768874,0.1113624406432131,6,12,0.008593857595372538,0.15704015017633594,0.4,0.7551020408163265,0.2846715328467153,0.851145038167939,0.07547169811320754,0.2443438914027149,ACS,Chart,19,0,"[698, 981]","[698, 981]","[0.462, 0.391]","[0.696, 0.588]",1.068,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Chart.14,42.15367662914848,0.0,28,0,0.15367662914847524,0.0,14,0,0.17157434402332364,1.0,0.35714285714285715,1.0,0.7278911564625851,1.0,0.66,1.,ACS,Chart,14,0,"[2166, 2448, 2293, 2529]","[2166, 2451, 2293, 2532]","[0.444, 0.444, 0.444, 0.444]","[0.5, 0.5, 0.5, 0.5]",0.944,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.61,16.16965344635338,24.12432252935438,12,22,0.16965344635338042,0.12432252935438193,4,2,0.013605442176870746,0.2280701754385965,0.42857142857142855,0.8333333333333334,0.38095238095238093,0.2736842105263158,0.08333333333333333,1.,ACS,Math,61,0,"[17, 94]","[17, 94]","[0.667, 0.688]","[0.706, 0.778]",1.42,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.35,81.5501711751076,78.49793883350725,60,74,0.5501711751075957,0.4979388335072502,21,4,0.004396184692564111,0.0,0.125,0.8888888888888888,0.3004059539918809,0.06613756613756613,0.11707317073170732,0.,ACS,Math,35,0,"[18, 51, 65]","[18, 52, 72]","[1.0, 0.273, 0.312]","[1.0, 0.552, 0.588]",1.242,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.89,17.130343446521326,25.06976190609173,14,18,0.13034344652132734,0.06976190609172983,3,7,0.0010288065843621398,0.05714750895473788,0.5,0.65,0.08333333333333333,0.8108108108108109,0.024691358024691357,0.1084337349397590,ACS,Math,89,0,[110],[110],[0.394],[0.55],0.944,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.99,33.16060309986079,54.05053494072994,27,36,0.16060309986079724,0.05053494072993614,6,18,0.006303325003939578,0.05512024237454399,0.5384615384615384,0.41935483870967744,0.23880597014925373,0.8058252427184466,0.049019607843137254,0.163113006396588,ACS,Math,99,0,"[543, 714]","[543, 714]","[0.536, 0.579]","[0.611, 0.682]",1.204,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.90,21.0,55.18358991693585,17,49,1.0,0.18358991693584925,3,6,0.0,0.2739541160593792,0.0,0.7777777777777778,0.0,1.0,0.0,0.352226720647773,ACS,Math,90,0,[133],[133],[0.585],[0.804],1.389,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.3,19.134256367950297,11.140286320017788,13,2,0.13425636795029627,0.1402863200177885,6,9,0.02415153129676227,0.2964629032894236,0.3333333333333333,0.7096774193548387,0.48668280871670705,0.9700499168053245,0.14887436456063907,0.430640913081650,ACS,Math,3,0,[846],[846],[0.472],[0.879],1.351,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.85,12.10774850473277,16.10774850473277,9,12,0.10774850473276965,0.10774850473276965,3,4,0.040334115223983065,0.05041764402997883,0.5714285714285714,0.7142857142857143,0.4005681818181818,0.4005681818181818,0.1762114537444934,0.176211453744493,ACS,Math,85,0,[198],[198],[0.514],[0.78],1.294,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.82,18.0464548634542,24.0464548634542,12,15,0.046454863454201356,0.046454863454201356,6,9,0.06480605487228003,0.07560706401766003,0.6,0.7,0.45364238410596025,0.45364238410596025,0.23809523809523808,0.2380952380952380,ACS,Math,82,0,[82],[82],[0.706],[0.828],1.534,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.5,17.287303354900203,14.287303354900201,12,13,0.28730335490020165,0.28730335490020165,5,1,1.8832391713747646E-4,9.887005649717514E-4,0.16666666666666666,0.875,0.0847457627118644,0.0847457627118644,0.013333333333333334,0.01333333333333333,ACS,Math,5,0,[305],[305],[0.355],[0.538],0.893,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Math.25,12.106802262764734,11.0427400376604,9,3,0.10680226276473492,0.042740037660399244,3,8,0.06264280274181265,0.37077294685990336,0.625,0.7647058823529411,0.46534653465346537,0.9839743589743589,0.2153846153846154,0.492753623188405,ACS,Math,25,0,[327],[327],[0.562],[0.632],1.194,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Time.15,11.333333333333334,12.097269430771199,9,5,0.33333333333333337,0.09726943077119898,2,7,0.004,0.17390794029617168,0.3333333333333333,0.5882352941176471,0.3,0.7216494845360825,0.04,0.409677419354838,ACS,Time,15,0,[138],[138],[0.414],[0.708],1.122,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Lang.7,17.62203552699077,63.029972966158475,12,35,0.6220355269907728,0.029972966158477,5,28,2.690341673392521E-4,0.019304844296813003,0.16666666666666666,0.582089552238806,0.0847457627118644,0.10207336523125997,0.01904761904761905,0.324910738808019,ACS,Lang,7,0,[453],[453],[0.667],[0.787],1.454,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.ACS.Lang.24,11.0,12.171224585989252,7,9,1.0,0.17122458598925194,3,3,0.0,0.2416044776119403,0.0,0.7,0.0,0.5138888888888888,0.0,0.671641791044776,ACS,Lang,24,0,[1412],[1412],[0.619],[0.76],1.379,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Cardumen.Chart.11,2.0,12.0,1,2,0.0,0.0,1,10,0.6021505376344085,0.6,0.6666666666666666,0.6,1.0,1.0,0.9032258064516129,1.,Cardumen,Chart,11,0,[274],[274],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Cardumen.Math.70,2.005063323673818,0.0,1,0,0.005063323673817899,0.0,1,0,0.4588235294117647,1.0,0.75,1.0,0.7647058823529411,1.0,0.8,1.,Cardumen,Math,70,0,[72],[72],[0.826],[1.0],1.826,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Kali.Closure.126,8.563564219528015,18.0,5,17,0.5635642195280153,1.0,3,0,0.0,0.07305194805194806,0.0,1.0,0.3076923076923077,0.1875,0.013986013986013986,0.3896103896103896,Kali,Closure,126,0,[141],[141],[0.65],[0.783],1.433,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Kali.Closure.115,11.639332146133027,58.05795795118005,7,45,0.639332146133027,0.057957951180047096,4,13,0.0,0.38525903203817313,0.0,0.7833333333333333,0.16666666666666666,0.820040899795501,0.021621621621621623,0.599750623441396,Kali,Closure,115,0,[730],[730],[0.471],[0.44],0.911,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Kali.Math.50,6.4960473693210306,30.566024237395094,4,29,0.49604736932103044,0.5660242373950927,2,1,0.0,0.0,0.0,0.96875,0.3235294117647059,0.1724137931034483,0.00816326530612245,0.,Kali,Math,50,0,[187],[187],[0.0],[0.5],0.5,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Closure.73,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,kPAR,Closure,73,0,[1045],[1045],[1.0],[0.6],1.6,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Closure.40,2.0,26.018811602737884,1,6,0.0,0.018811602737885402,1,20,0.6,0.006535587837967617,0.6,0.5238095238095238,1.0,0.10943396226415095,1.0,0.1140142517814726,kPAR,Closure,40,0,[635],[635],[1.0],[0.953],1.953,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Chart.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,kPAR,Chart,1,0,[1797],[1797],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Chart.19,30.072618578288843,0.0,20,0,0.07261857828884288,0.0,10,0,0.2029596458464399,1.0,0.5652173913043478,1.0,0.6069651741293532,1.0,0.5916030534351145,1.,kPAR,Chart,19,0,"[698, 973]","[698, 976]","[0.579, 0.632]","[0.552, 0.586]",1.174,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Chart.4,8.0,0.0,8,0,0.0,0.0,0,0,0.7368421052631579,1.0,1.0,1.0,0.8076923076923077,1.0,0.9122807017543859,1.,kPAR,Chart,4,0,"[4493, 4503]","[4493, 4504]","[0.619, 0.6]","[0.647, 0.583]",1.224,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Math.58,3.2343585065112235,0.0,3,0,0.23435850651122359,0.0,0,0,0.432,1.0,1.0,1.0,0.72,1.0,0.6,1.,kPAR,Math,58,0,[121],[121],[0.667],[0.81],1.477,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Math.89,19.059258501998997,0.0,15,0,0.05925850199899718,0.0,4,0,0.011197014129565449,1.0,0.6363636363636364,1.0,0.0967741935483871,1.0,0.18181818181818182,1.,kPAR,Math,89,0,[110],[110],[0.522],[0.44],0.962,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Math.75,2.0,0.0,1,0,0.0,0.0,1,0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.,kPAR,Math,75,0,[303],[303],[1.0],[0.923],1.923,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Math.70,2.005063323673818,0.0,1,0,0.005063323673817899,0.0,1,0,0.4588235294117647,1.0,0.75,1.0,0.7647058823529411,1.0,0.8,1.,kPAR,Math,70,0,[72],[72],[0.826],[1.0],1.826,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.kPAR.Lang.7,15.14166749224001,63.029778646337284,12,35,0.1416674922400113,0.029778646337283,3,28,0.08866928256551858,0.1024183307949967,0.5,0.5882352941176471,0.4231943031536114,0.30426356589147285,0.41904761904761906,0.572237960339943,kPAR,Lang,7,0,[449],[449],[0.464],[0.759],1.223,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.33.1,16.551382276726365,11.20884519471476,12,10,0.5513822767263645,0.20884519471476004,4,1,0.0,0.014976143186539734,0.14285714285714285,0.8888888888888888,0.0,0.2611464968152866,0.0,0.0645161290322580,Jaid,Closure,33,1,[557],[557],[0.062],[0.0],0.062,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.18.1,3.0875788717533243,7.1548457452714835,2,6,0.08757887175332457,0.15484574527148343,1,1,0.3289878943703466,0.23577573845712646,0.5,0.75,0.8320209973753281,0.5962145110410094,0.7908163265306123,0.527272727272727,Jaid,Closure,18,1,[1288],[1288],[0.579],[0.81],1.389,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.73.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,Jaid,Closure,73,1,[1045],[1045],[1.0],[0.6],1.6,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.126.1,8.563564219528015,18.0,5,17,0.5635642195280153,1.0,3,0,0.0,0.07305194805194806,0.0,1.0,0.3076923076923077,0.1875,0.013986013986013986,0.3896103896103896,Jaid,Closure,126,1,[141],[141],[0.65],[0.783],1.433,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.31.1,3.5,6.054836874749478,2,2,0.5,0.054836874749478404,1,4,0.0,0.08365255715079037,0.0,0.5555555555555556,0.6628352490421456,0.303886925795053,0.6608187134502924,0.495495495495495,Jaid,Closure,31,1,[1285],[1285],[0.846],[0.773],1.619,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.62.1,14.047164895250965,16.047164895250965,10,11,0.04716489525096457,0.04716489525096457,4,5,0.1341430499325236,0.17791604517366288,0.5555555555555556,0.7368421052631579,0.4982456140350877,0.4982456140350877,0.4846153846153846,0.484615384615384,Jaid,Closure,62,1,[98],[98],[0.736],[0.824],1.56,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.63.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,Jaid,Closure,63,1,[98],[98],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.70.1,2.0,0.0,1,0,0.0,0.0,1,0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.,Jaid,Closure,70,1,[1745],[1745],[1.0],[0.941],1.941,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Closure.40.1,2.0,26.018811602737884,1,6,0.0,0.018811602737885402,1,20,0.6,0.006535587837967617,0.6,0.5238095238095238,1.0,0.10943396226415095,1.0,0.1140142517814726,Jaid,Closure,40,1,[635],[635],[1.0],[0.953],1.953,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.9.1,15.174277176155229,8.036248752762251,12,4,0.17427717615522953,0.03624875276225159,3,4,0.026806526806526804,0.3331390831390832,0.4,0.6363636363636364,0.32167832167832167,0.7692307692307693,0.20833333333333334,0.680555555555555,Jaid,Chart,9,1,[944],[944],[0.481],[0.76],1.241,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.9.2,20.13725444254565,19.079507755817108,15,15,0.13725444254565033,0.07950775581710856,5,4,0.00898390708817249,0.17004823466726496,0.2857142857142857,0.6923076923076923,0.21800947867298578,0.5213270142180095,0.14423076923076922,0.4711538461538461,Jaid,Chart,9,2,[944],[944],[0.448],[0.704],1.152,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.1.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,Jaid,Chart,1,1,[1797],[1797],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.26.1,14.073128429020013,23.267410676733263,10,17,0.07312842902001304,0.267410676733262,4,6,0.11864860372340426,0.19104658770576227,0.5,0.8846153846153846,0.4930851063829787,0.5517097581317765,0.48125,0.3914480479239826,Jaid,Chart,26,1,[1190],[1190],[0.568],[0.771],1.339,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.26.3,19.047378701901515,20.279639729774804,10,18,0.04737870190151683,0.279639729774803,9,2,0.012174539596797974,0.29020696271929824,0.5294117647058824,0.9444444444444444,0.13073852295409183,0.8368421052631579,0.1758957654723127,0.367187,Jaid,Chart,26,3,[1192],[1192],[0.351],[0.45],0.801,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.26.2,19.05800866270242,30.085678626709353,12,20,0.05800866270241811,0.08567862670935189,7,10,0.3719166567911269,0.2515887503948356,0.47058823529411764,0.8245614035087719,0.9086672879776329,0.377344336084021,0.8697604790419161,0.8085937,Jaid,Chart,26,2,[1191],[1191],[0.333],[0.375],0.708,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.24.1,9.0176230923791,9.041167144436585,4,5,0.017623092379100647,0.04116714443658631,5,4,0.5766242628064533,0.4682411618013789,0.85,0.7142857142857143,0.834733893557423,0.7823529411764706,0.812691914022518,0.837905236907730,Jaid,Chart,24,1,[126],[126],[0.974],[0.967],1.941,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Chart.24.2,24.054500630800362,17.072714937090556,12,13,0.05450063080036227,0.07271493709055632,12,4,0.28993130284352897,0.26669457818714676,0.5714285714285714,0.7647058823529411,0.659217877094972,0.5833333333333334,0.7696693272519954,0.59786476868327,Jaid,Chart,24,2,[126],[126],[0.489],[0.625],1.114,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.50.1,14.11359473957208,39.586081322807644,11,38,0.11359473957208166,0.5860813228076422,3,1,0.04037383177570093,0.0,0.4,0.9722222222222222,0.3177570093457944,0.14807302231237324,0.3176470588235294,0.,Jaid,Math,50,1,[187],[187],[0.167],[0.2],0.367,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.32.1,14.18733495866179,14.051188670193708,10,8,0.18733495866179073,0.051188670193708985,4,6,0.009049773755656108,0.27959331880900506,0.42857142857142855,0.625,0.1794871794871795,0.7521367521367521,0.11764705882352941,0.594771241830065,Jaid,Math,32,1,[136],[136],[0.644],[0.767],1.411,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.80.1,34.03894314350288,26.099169980572782,22,22,0.03894314350287442,0.09916998057278326,12,4,0.2786671508042659,0.0566464179471004,0.4827586206896552,0.8095238095238095,0.7145135566188198,0.3130699088145897,0.8078770413064361,0.2235123367198838,Jaid,Math,80,1,[1136],[1136],[0.0],[0.0],0.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.80.2,14.025124126292381,13.06507233726087,9,9,0.025124126292381255,0.06507233726087092,5,4,0.4243228260037265,0.16793478260869565,0.76,0.75,0.729064039408867,0.4681818181818182,0.7658031088082902,0.478260869565217,Jaid,Math,80,2,[1136],[1136],[0.868],[0.862],1.73,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.53.1,24.08430335763877,13.304298914762956,13,12,0.08430335763877062,0.30429891476295656,11,1,0.17149122807017542,0.19,0.42105263157894735,0.95,0.575,0.5,0.7083333333333334,0.,Jaid,Math,53,1,[153],[153],[0.355],[0.515],0.87,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.53.2,23.089610548810164,25.02389072855136,13,13,0.08961054881016461,0.02389072855136154,10,12,0.059998875899280574,0.17665255617062847,0.3125,0.7142857142857143,0.4375,0.5903614457831325,0.43884892086330934,0.418918918918918,Jaid,Math,53,2,[152],[152],[0.355],[0.515],0.87,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.85.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,Jaid,Math,85,1,[198],[198],[1.0],[0.912],1.912,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Dcorrect.Jaid.Math.82.1,1.0,0.0,1,0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.,Jaid,Math,82,1,[82],[82],[1.0],[0.96],1.96,TRUE
